seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
1,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6286274684616413,0.6208710382026479,0.0077564302589934,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.5851201355146436,0.6567556724468417,-0.0716355369321981,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6061605670217982,0.6209156153880444,-0.0147550483662461,250,0.5317166674096198,6498816,7.639114577691113
1,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8926282051282052,0.8541666666666666,0.0384615384615385,250,0.625,6498816,7.639114577691113
2,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8589743589743589,0.8541666666666666,0.0048076923076922,250,0.625,6498816,7.639114577691113
3,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8798076923076923,0.8717948717948718,0.0080128205128204,250,0.625,6498816,7.639114577691113
1,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8694,0.851,0.0183999999999999,250,0.01,6498816,7.639114577691113
2,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8735,0.8471,0.0264,250,0.01,6498816,7.639114577691113
3,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.8735,0.8544,0.0191,250,0.01,6498816,7.639114577691113
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.7463,0.7377,0.0085999999999999,250,0.0019,6498816,7.639114577691113
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.7375,0.7302,0.0073,250,0.0019,6498816,7.639114577691113
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.7445,0.7316,0.0129,250,0.0019,6498816,7.639114577691113
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6286274684616413,0.6646012570766282,-0.0359737886149869,250,0.5317166674096198,7089408,8.333333333333334
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.5851201355146436,0.663888022110284,-0.0787678865956403,250,0.5317166674096198,7089408,8.333333333333334
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6061605670217982,0.6466812285472295,-0.0405206615254313,250,0.5317166674096198,7089408,8.333333333333334
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6286274684616413,0.6334863816698614,-0.00485891320822,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.5851201355146436,0.5357731912807026,0.049346944233941,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6061605670217982,0.6222083537645433,-0.016047786742745,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6286274684616413,0.6291623946863995,-0.0005349262247581,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.5851201355146436,0.6498016315249855,-0.0646814960103419,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6061605670217982,0.6363393215352383,-0.03017875451344,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.6286274684616413,0.6345116569339811,-0.0058841884723398,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(5, 6)]",[],[],{},identity,identity,1,0.5851201355146436,0.6021040431507154,-0.0169839076360718,250,0.5317166674096198,6498816,7.639114577691113
