seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6463691882494539,0.64654749699104,-0.000178308741586,250,0.5317166674096198,1626624,7.639039169011037
1,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7756410256410257,0.7612179487179487,0.0144230769230769,250,0.625,1626624,7.639039169011037
2,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7916666666666666,0.7948717948717948,-0.0032051282051281,250,0.625,1626624,7.639039169011037
3,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7900641025641025,0.7836538461538461,0.0064102564102563,250,0.625,1626624,7.639039169011037
1,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7126,0.722,-0.0093999999999999,250,0.01,1626624,7.639039169011037
2,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7128,0.7203,-0.0075,250,0.01,1626624,7.639039169011037
3,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.712,0.7158,-0.0038,250,0.01,1626624,7.639039169011037
1,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7389,0.7179,0.021,250,0.0019,1626624,7.639039169011037
2,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7362,0.7182,0.018,250,0.0019,1626624,7.639039169011037
3,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.7372,0.7189,0.0182999999999999,250,0.0019,1626624,7.639039169011037
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.644808986760576,0.643694557125663,0.0011144296349129,250,0.5317166674096198,1774464,8.333333333333334
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6360272812374627,0.6340213078946195,0.0020059733428431,250,0.5317166674096198,1774464,8.333333333333334
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6463691882494539,0.6460571479516783,0.0003120402977755,250,0.5317166674096198,1774464,8.333333333333334
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.644808986760576,0.6429367449739224,0.0018722417866535,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6360272812374627,0.6376320599117372,-0.0016047786742745,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6463691882494539,0.6470824232157981,-0.0007132349663442,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.644808986760576,0.6433825168278875,0.0014264699326884,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6360272812374627,0.638568180805064,-0.0025408995676012,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6463691882494539,0.6471270004011946,-0.0007578121517407,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.644808986760576,0.6446752552043864,0.0001337315561895,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6360272812374627,0.6333080729282753,0.0027192083091873,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6463691882494539,0.6449427183167655,0.0014264699326883,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.644808986760576,0.6439174430526456,0.0008915437079303,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6360272812374627,0.6387910667320466,-0.0027637854945838,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(9, 10)]",[],[],{},identity,identity,1,0.6463691882494539,0.646636651361833,-0.0002674631123791,250,0.5317166674096198,1626624,7.639039169011037
