skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7854333333333333,0.001950213663508017,711
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(5, 6), (7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7616666666666667,0.0034428670223133544,714
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7568666666666667,0.0031643851430149667,717
"Encoder: facebook/deit-small-patch16-224, Dataset: cifar100, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7124666666666667,0.0004163331998932585,720
"Encoder: facebook/deit-small-patch16-224, Dataset: cifar100, Block: [(4, 5), (6, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6809333333333333,0.003842308333974975,723
"Encoder: facebook/deit-small-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7130333333333333,0.00228108161479008,726
"Encoder: microsoft/rad-dino, Dataset: cifar100, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.2903,0.0024000000000000132,729
"Encoder: microsoft/rad-dino, Dataset: cifar100, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.30373333333333336,0.003855299383100271,732
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7554666666666666,0.001662327685305522,735
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7097333333333333,0.003970306453327464,738
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(1, 2), (3, 4)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7016333333333332,0.0016743157806499065,741
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7160000000000001,0.007063285354564137,744
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7275333333333333,0.0021825062046493967,747
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7351000000000001,0.0019924858845171804,750
"Encoder: facebook/deit-base-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6989666666666666,0.0036692415201692264,753
